% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=MFCC blockSize=882 stepSize=441
3.69351694e+00,3.99698713e-01,7.51618700e-01,3.72660649e-01,8.17998701e-01,-1.94201015e-01,-9.31922426e-02,-2.10379479e-01,6.55677567e-02,2.78508555e-02,7.88614560e-02,-2.34414245e-01,-1.08657324e-01
3.27868806e+00,4.66623214e-01,7.42217656e-01,6.02988612e-01,7.82870862e-01,-1.51033867e-01,-2.02276944e-01,-1.08399612e-01,1.65708431e-01,2.05615625e-01,8.03624977e-02,1.97791894e-02,-5.64924534e-02
3.55269280e+00,6.18727216e-01,8.32785651e-01,4.39304932e-01,6.94187468e-01,2.52763980e-01,1.38352520e-01,-5.40859879e-03,1.82231636e-02,-3.90416462e-02,1.86521398e-01,-2.74716044e-01,-6.41894606e-02
1.68906788e+00,8.22344463e-01,4.61701377e-01,7.37496937e-01,6.24455515e-01,-1.11994010e-01,4.31250826e-02,-2.50632073e-01,-3.08665855e-01,3.61559683e-02,-2.26914476e-01,4.26362089e-02,7.80857756e-02
1.99658922e+00,7.18532843e-01,8.53349345e-01,6.04704799e-01,5.61140740e-01,1.89177068e-01,3.01682076e-01,-1.15855653e-01,-5.01398135e-02,5.59653677e-02,1.31942040e-01,-6.13861179e-02,-7.12589136e-02
2.22750818e+00,9.64749423e-01,1.02244650e+00,6.02108468e-01,1.93326492e-01,-5.40541411e-02,-2.57239190e-02,2.70329865e-02,-4.43179400e-01,-3.17003232e-01,1.45987983e-01,1.06008768e-01,1.13780037e-01
1.95084300e+00,4.47132993e-01,3.77484729e-01,4.31196628e-01,5.20202553e-01,3.32291869e-03,1.01180367e-01,-2.91128873e-02,-2.41867796e-01,-1.43765586e-01,2.94807781e-03,1.99322360e-02,1.48017061e-01
2.57773109e+00,9.22122182e-01,5.59043772e-01,5.87274679e-01,7.09880138e-01,5.96113373e-02,-2.65818476e-02,1.17223171e-01,-5.34681939e-03,-7.63372430e-02,6.29105185e-03,-1.45269607e-01,3.74624302e-01
2.56883268e+00,6.75936265e-01,3.94522552e-01,5.81093152e-01,6.26650433e-01,8.51577024e-02,-2.55421139e-01,2.27752721e-01,6.44297822e-02,-9.43664432e-02,-1.25655374e-01,-6.96170247e-02,2.95412279e-01
3.01388057e+00,7.44327388e-01,4.55586620e-01,4.80151003e-01,6.35595191e-01,2.06236539e-01,-1.80315082e-01,1.97223916e-01,2.26959623e-01,6.63774541e-02,-1.16473207e-01,-1.85401467e-01,1.97430294e-01
3.03249585e+00,7.02646760e-01,3.04399593e-01,6.85686381e-01,8.83171446e-01,3.34306751e-02,1.81940763e-01,2.26222751e-01,1.57506300e-02,-2.57247409e-01,-1.41029514e-01,-5.59414672e-01,1.70782019e-02
3.20528055e+00,7.45669928e-01,2.29943025e-01,4.23931053e-01,8.56040391e-01,1.02287097e-01,1.15822987e-01,1.47237846e-02,1.72833790e-01,-5.23768749e-02,-5.84007606e-02,-4.51802378e-01,1.36061541e-01
3.55958509e+00,7.34690422e-01,4.66426195e-01,5.63317845e-01,7.80942656e-01,3.38924000e-01,-5.30078303e-02,-1.52023950e-01,2.76875625e-02,1.05094602e-01,-2.96620654e-01,-3.62493483e-01,-6.47348407e-02
3.28610443e+00,2.67384691e-01,1.59056780e-01,4.45351331e-01,7.14766276e-01,-3.45729120e-02,-3.43179754e-02,-5.07586239e-03,-5.55376016e-02,1.25663123e-01,-1.81549659e-01,-3.54763531e-01,-3.24318617e-01
3.35273716e+00,6.09451356e-01,4.37552369e-01,5.11231267e-01,8.70867241e-01,4.05871113e-01,-9.55499356e-03,6.40945976e-02,1.14327923e-01,-1.37310919e-02,8.62922543e-03,-5.50708252e-01,-2.79642401e-01
3.36100741e+00,5.95646434e-01,6.25109615e-01,2.07071511e-01,9.33645933e-01,1.66582880e-01,7.77301982e-02,1.45080536e-01,2.39341452e-01,1.34308451e-01,-2.37084907e-01,-4.29534767e-01,-3.20519478e-01
3.13470334e+00,6.69434024e-01,4.79399861e-01,6.94465204e-02,7.64779503e-01,1.83810882e-01,1.84336170e-01,-2.16744624e-01,2.02192244e-02,2.48279659e-01,1.20003338e-01,-3.69906752e-01,-9.41634240e-02
1.87412240e+00,8.18586728e-01,5.97115358e-01,5.53352692e-01,5.95718344e-01,1.16198793e-02,-7.14426542e-02,-8.26368473e-02,-7.13579860e-02,1.05505778e-01,1.29969105e-01,-2.01558993e-01,-5.61876251e-02
2.20696523e+00,8.05145011e-01,6.65101330e-01,-2.17121652e-01,1.08236004e+00,-2.79599275e-01,-6.89180125e-02,1.65146304e-01,-8.45321931e-02,1.75175741e-03,1.48841015e-02,-3.95929225e-01,-3.50222306e-01
2.73280914e+00,5.70827641e-01,5.37928701e-01,-2.16823790e-01,7.66192581e-01,-4.10257197e-02,4.58300717e-02,1.66272266e-01,-2.13003395e-01,-1.44293888e-01,1.40548004e-01,-2.19659510e-01,3.49243189e-02
2.68699561e+00,3.35876059e-01,5.55485519e-01,-3.06328297e-01,7.32707833e-01,-3.03477183e-01,2.95607979e-01,-1.49302436e-01,-2.89680430e-01,-1.57987628e-01,4.55706405e-02,-3.36166385e-01,-3.84246646e-01
3.10718814e+00,4.99129077e-01,9.83496018e-01,2.17355587e-01,7.79921158e-01,-1.10261687e-01,5.40414908e-01,1.52241790e-01,-3.90446324e-01,-2.24693612e-01,8.78976447e-02,-3.20857063e-01,-2.25039562e-01
3.10511561e+00,4.78329228e-02,2.64952129e-01,-1.38946486e-01,4.11831702e-01,-1.73184235e-01,9.99748639e-03,1.70654510e-01,-1.18690520e-01,-3.02557246e-01,4.92104157e-01,-8.69693724e-02,-1.28732066e-01
3.10526234e+00,5.48506689e-01,1.10010834e-01,-2.73031019e-01,7.25184093e-01,-1.61168028e-01,-4.34530077e-02,-3.07053625e-02,-1.44793750e-01,-4.34020017e-01,1.07871502e-01,-2.00362800e-01,-1.23150553e-01
3.54205909e+00,9.79733405e-01,4.34441900e-01,5.69006053e-02,8.10436541e-01,1.61029949e-01,3.50402706e-01,-1.28297818e-01,2.41242334e-01,-2.90702059e-01,8.13983855e-02,-1.58831483e-01,-2.10272787e-01
3.36921425e+00,6.93753364e-01,3.74039292e-01,-8.72248712e-02,5.07540082e-01,-1.70241977e-01,2.17778721e-01,-1.85970126e-02,-2.46105826e-01,-1.45111855e-01,4.30570771e-02,-2.57698824e-01,-9.06209917e-02
3.35930417e+00,5.17213964e-01,7.12660638e-01,2.72927614e-01,4.89042246e-01,-1.12317643e-01,7.98560167e-02,-8.55877547e-03,2.16155096e-01,-2.00124840e-01,2.09992308e-01,-1.76723372e-01,1.45497348e-01
2.98348603e+00,9.10360223e-01,6.40264837e-01,3.11919241e-01,9.25457813e-01,2.70411015e-01,1.82754975e-01,3.15625835e-02,3.82350907e-01,-1.28716522e-01,-6.70120145e-02,-4.14217826e-01,-6.99520928e-02
2.93820805e+00,7.70252696e-01,8.28817794e-01,5.61284370e-01,6.94535285e-01,1.05862618e-01,3.01798987e-02,5.52133212e-02,2.94346176e-01,-2.85523366e-01,1.32061022e-02,-2.82572762e-01,-2.58889907e-01
2.24681324e+00,3.28119755e-01,7.26490615e-01,5.77132751e-01,1.00347926e+00,1.13567489e-01,1.70554955e-02,-1.22862542e-01,4.31036593e-01,-3.85626036e-01,-2.59649244e-01,8.61783816e-02,-9.17862698e-02
2.74485579e+00,8.39119872e-02,6.82254450e-01,1.06680403e+00,4.64151939e-01,-2.30705828e-01,2.42365584e-01,-7.18225553e-01,6.96393822e-01,-2.89384573e-01,4.35942556e-02,-2.36081470e-01,-2.26874034e-01
9.30935582e-01,1.66265299e-01,9.54342460e-01,4.41598706e-01,7.81125592e-01,-6.18211333e-02,2.22885226e-01,7.60953865e-02,-5.63364090e-01,-4.30761480e-01,-4.33970932e-02,-6.88510554e-02,-1.20215892e-01
1.61623238e+00,1.84073543e-01,1.33166578e+00,1.72290681e-01,1.33527308e+00,2.75287303e-02,3.30264943e-01,-5.84147731e-01,5.28415780e-01,1.00859045e-01,3.43522533e-01,-1.77503265e-01,3.06834074e-01
1.40997187e+00,5.61045495e-01,8.49413132e-01,5.11132716e-01,3.28623828e-01,1.15899484e-01,5.31071601e-01,1.74535581e-01,5.71742861e-01,3.97227753e-01,1.49817508e-01,3.15005759e-01,-1.87684015e-01
6.04525472e-01,7.91348615e-01,1.03122041e+00,6.54866502e-01,8.09592218e-01,4.50607209e-01,2.26136790e-01,-2.70081781e-01,6.64291711e-02,2.28629885e-01,2.33658442e-01,5.79985824e-02,-6.68267543e-02
8.39565822e-01,8.96140926e-01,1.05807841e+00,8.48764107e-01,6.83022308e-01,2.18257382e-01,1.02514936e-01,-1.42828976e-02,1.93804040e-01,-7.79063593e-02,-4.95530247e-02,2.23828478e-01,2.04627289e-01
9.90248848e-01,7.69364997e-01,6.64307206e-01,6.92669766e-01,8.12122939e-01,-1.61873022e-02,2.79673412e-01,-1.41324912e-01,1.01077217e-02,-7.15796093e-03,1.14835512e-01,-1.40238391e-01,-1.39834362e-01
9.89977813e-01,8.05268450e-01,9.04158867e-01,4.24917645e-01,6.21696900e-01,9.44335636e-02,2.78720920e-01,-5.74940190e-02,2.60263333e-01,8.53968141e-02,-2.40311830e-01,-3.64820347e-01,4.49263336e-02
8.06279666e-01,7.38677657e-01,6.53954114e-01,4.66366078e-01,1.11467799e+00,7.28062099e-01,1.61320518e-01,-3.44810581e-01,-7.85352507e-03,-8.22121495e-02,1.33700786e-01,-9.46297820e-02,-3.54504793e-02
1.08821422e+00,6.43594734e-01,9.02829597e-01,6.71502092e-01,1.02481921e+00,3.86533939e-01,4.45278451e-01,3.65573240e-01,2.33354695e-01,-1.22259787e-01,1.38459645e-02,-3.71517338e-01,-4.07603497e-01
9.91562675e-01,3.81265450e-01,1.12020311e+00,2.44348990e-01,4.62473677e-01,-1.78371697e-01,3.50662969e-02,2.24089570e-01,5.28923924e-01,1.31967319e-01,-3.10419303e-02,-1.02362170e-01,2.68517485e-01
1.26474667e+00,6.01199875e-01,8.17126423e-01,5.51338990e-01,8.60920946e-01,1.17305585e-01,1.38120653e-01,4.46480067e-02,2.30506778e-01,9.33695476e-02,-2.35397167e-01,-1.97968863e-01,1.92079472e-01
1.52357270e+00,7.35895457e-01,1.24302029e+00,8.96380537e-01,1.01247786e+00,2.70657438e-01,-4.46294408e-02,2.94775893e-01,6.80669379e-01,-3.82926389e-02,1.31542573e-01,-3.58512887e-01,-5.13713779e-01
1.40268491e+00,2.34131973e-01,8.46246518e-01,4.23374222e-01,7.07459707e-01,8.61641627e-02,-7.61083885e-02,-2.85680281e-03,1.94120339e-01,-1.98589676e-01,-1.36913821e-01,-4.00627678e-01,-3.34783482e-01
1.26574776e+00,1.54074130e-01,1.08864857e+00,2.84305419e-01,5.82897843e-01,1.71624667e-01,-2.06475473e-01,-1.30405234e-01,2.83319353e-01,4.60983265e-02,2.50826676e-02,-2.94785144e-01,-4.84098316e-01
2.08855608e+00,5.50577960e-01,1.05834124e+00,4.70318841e-01,8.36050773e-01,8.53653044e-02,1.77934707e-01,1.81571040e-01,8.66773234e-02,9.13880374e-02,1.11644927e-01,-6.15661498e-01,-1.94540206e-01
9.86747710e-01,6.71695853e-01,9.03109992e-01,6.57353291e-01,8.54454638e-01,1.57146583e-01,2.16661146e-01,6.77246077e-01,2.52256310e-01,-1.34317694e-01,-3.43664382e-01,3.35310405e-02,-2.59721085e-01
6.17310132e-01,9.70800591e-01,1.10159638e+00,4.06401264e-01,3.08715818e-01,1.70839528e-01,-6.64662925e-02,1.24981485e-01,1.75867432e-01,6.61424729e-03,2.72839212e-01,-1.04405073e-01,4.23738905e-02
2.12971375e+00,-1.26320665e-01,9.80745114e-01,4.51486127e-01,1.84291361e-01,2.90893164e-02,-3.98452640e-01,-1.51846145e-01,7.15626555e-01,8.99191431e-02,1.63444256e-01,1.09016263e-01,4.89495273e-01
2.25664593e+00,-2.28708583e-01,1.23466069e+00,8.43937787e-01,9.82374628e-02,-2.08802696e-01,-4.21028070e-01,-1.59491880e-01,3.84346602e-01,-4.88349606e-02,-3.71809427e-01,-2.44359086e-02,2.94953102e-01
2.03929246e+00,-5.19098023e-01,1.20199348e+00,3.94954123e-01,-5.17341530e-02,-9.69860574e-02,-9.22706280e-01,-3.97986000e-01,5.39342946e-01,-3.59047973e-01,-2.09696376e-01,9.87690473e-02,1.57618160e-01
2.14261895e+00,-4.16184376e-01,1.04982394e+00,2.07771614e-01,1.68780852e-01,-1.16068690e-03,-3.95452579e-01,-3.10412725e-01,4.03437817e-01,3.83496619e-02,6.51649334e-02,-2.81397297e-01,4.64854085e-01
2.12927957e+00,-4.33413061e-01,1.12405938e+00,5.72894336e-01,-8.33244855e-02,-3.68450561e-01,-7.80463357e-01,-3.06290074e-01,3.28568797e-01,-8.99714734e-02,-5.50052911e-02,-1.74879659e-02,4.17411937e-01
2.14815391e+00,-2.25692832e-01,1.34295331e+00,4.67381689e-01,-4.39996165e-02,3.85819116e-01,-4.75401196e-01,-1.15400096e-01,5.19503703e-01,1.01595251e-01,5.41338024e-02,-7.94141439e-02,1.75910874e-01
2.03824668e+00,7.18845041e-02,1.56320886e+00,5.85255233e-01,9.24705072e-02,4.78069510e-01,-2.30324857e-01,8.52679752e-02,5.87412326e-01,-4.76283482e-01,1.24263177e-01,5.24793000e-01,4.17685151e-01
1.96471625e+00,1.82324658e-02,1.06030860e+00,6.75808957e-01,3.46432187e-01,1.97374183e-01,-2.64732799e-01,1.20096136e-01,5.01003119e-01,-4.17988412e-01,-1.42536296e-01,-4.06235937e-03,2.58156391e-01
2.66345007e+00,5.73448205e-02,1.25697278e+00,4.18873640e-01,4.96344371e-01,3.78745198e-01,-2.73902999e-01,1.97962957e-01,6.74418186e-01,-3.45538832e-03,1.87387892e-01,-9.33597446e-02,3.22983760e-02
1.80894734e+00,8.06254975e-01,7.63049792e-01,6.48107317e-01,3.90533459e-01,-1.60340096e-01,-8.76835870e-02,3.61267810e-01,4.60679297e-01,9.87518151e-03,1.21467053e-01,-6.10783159e-02,-1.90697483e-02
1.61948732e+00,7.16961384e-01,8.14882796e-01,5.00849144e-01,5.56625997e-01,2.74182366e-01,8.26013908e-02,2.29827665e-01,2.56477138e-01,4.41681650e-02,1.33402940e-01,-2.02453326e-01,3.81630164e-01
1.83085932e+00,4.72916311e-01,1.20309338e+00,4.03273154e-01,7.92408300e-01,5.53029329e-02,-7.35784917e-02,-1.25869193e-01,-1.14658630e-01,5.66959189e-02,2.19627635e-01,4.00971532e-02,1.72346464e-01
2.03990953e+00,1.33897923e-01,7.41175253e-01,7.70026043e-01,4.32023709e-01,3.36048175e-01,-3.26636584e-02,-2.88065132e-01,1.99559907e-01,1.47580109e-03,3.03618208e-03,-1.31269009e-01,5.79381980e-02
2.79506902e+00,6.68485004e-01,8.62299221e-01,1.19048237e+00,7.34771096e-01,1.00738249e-02,7.55847322e-02,-1.15732183e-01,-1.18117164e-01,2.72788150e-01,2.56605910e-01,-2.85779027e-02,2.89553201e-02
2.76408791e+00,3.63799408e-01,9.37415890e-01,6.83800189e-01,1.74253226e-01,1.88077057e-01,-1.26455984e-01,-3.68964744e-02,1.29120689e-01,-4.08791026e-02,-1.78568148e-01,2.44772035e-03,-9.08385225e-03
2.81334405e+00,6.23356454e-01,9.71010431e-01,8.87136495e-01,3.89355005e-01,2.27844903e-01,-3.12013219e-01,-2.79131167e-01,5.85377757e-02,1.21268492e-01,-1.11477854e-01,1.38739707e-01,2.06165286e-01
2.94903296e+00,7.70528254e-01,8.78357293e-01,7.62371954e-01,5.04261453e-01,1.16778359e-01,5.88756890e-02,-2.85210310e-01,-4.12471873e-02,4.21047618e-02,-2.84213970e-02,2.58597416e-01,2.43224964e-01
2.62010979e+00,6.42686257e-01,1.02251317e+00,6.69470458e-01,4.95617371e-01,1.63369379e-01,-2.92672140e-01,-4.57231166e-01,-1.46185359e-01,5.90058237e-03,4.33672546e-02,7.76237753e-02,-1.31754301e-01
2.76197750e+00,7.11038235e-01,1.56254507e+00,8.71857695e-01,4.98134901e-01,4.09220245e-02,1.24529325e-01,-3.16251233e-01,2.26308881e-01,2.99497135e-01,-3.39719070e-01,3.93963628e-01,6.49818942e-02
2.84786201e+00,4.06216743e-01,1.00497758e+00,8.63543065e-01,2.90961722e-01,7.41046057e-01,2.04277136e-02,-5.43264381e-01,2.58966183e-01,-3.63306348e-01,-1.19821678e-01,2.33779211e-01,-3.39256873e-01
1.17582630e+00,9.61934651e-01,1.91185738e+00,1.15424665e-01,6.23237717e-01,6.74318370e-01,-4.57701872e-01,-2.07213652e-01,-1.44487090e-01,8.06463584e-02,3.14782230e-01,-1.56045000e-01,2.74588474e-01
9.91840913e-01,8.44949787e-01,1.61541055e+00,5.96549471e-01,8.60187674e-01,1.33225392e-01,-2.88642954e-01,5.89790433e-01,-3.38762032e-01,-6.59525346e-01,3.23275083e-01,1.17520480e-01,1.79608352e-01
2.00017964e+00,-3.72269655e-01,1.48063909e+00,1.00585725e+00,2.77106077e-01,5.61990799e-01,-1.84244039e-01,3.75013664e-01,1.08374701e-01,-6.22113026e-01,1.01672240e-01,2.06614265e-01,-1.93380911e-01
1.61652348e+00,-7.32769477e-01,1.48609727e+00,6.74307927e-01,5.24811656e-01,5.69542617e-01,-2.41309712e-01,3.11319080e-01,4.67756922e-01,-2.56566975e-01,4.32876828e-01,1.33746159e-01,-7.88327373e-02
1.86045813e+00,-5.56386143e-01,1.62589448e+00,4.42076132e-01,4.47802703e-01,1.17892052e-01,-4.34135538e-01,1.82442818e-01,1.67249425e-01,-3.58510844e-01,1.46268392e-01,2.74750044e-01,1.63500866e-02
1.41761465e+00,-1.93120730e-01,1.69736254e+00,2.34873126e-01,4.95519791e-01,-1.74988011e-01,-6.46464382e-01,2.57331620e-01,2.58916289e-01,-7.79690928e-02,-5.38465216e-02,4.53331680e-02,4.65018933e-02
2.02406236e+00,-1.15597824e-01,1.51221065e+00,-1.18010338e-02,2.42358789e-01,2.32173009e-01,-6.96884679e-01,1.53685904e-01,3.02830772e-01,-3.19687684e-02,2.77477080e-01,1.38128754e-01,1.94584604e-01
1.80004074e+00,-3.62960171e-01,1.42731537e+00,-1.55816741e-01,3.56009624e-01,2.33495629e-01,-5.83373196e-01,2.97081204e-01,3.79494404e-01,-2.63605758e-01,3.11840263e-02,1.97062550e-01,9.99526108e-02
2.18438508e+00,-2.77703135e-01,1.32453266e+00,-8.75481434e-02,3.61920787e-01,7.64170107e-02,-4.24929884e-01,1.19848747e-01,5.25161221e-01,-6.18112106e-01,1.99910757e-01,1.23372071e-01,-3.68788324e-02
2.81374694e+00,6.85493033e-02,1.21249955e+00,2.66004050e-01,2.96789132e-01,3.02762448e-01,-2.47368332e-01,1.74167027e-01,3.38038829e-01,-2.51105311e-01,9.35252431e-02,2.44406562e-01,-2.05588699e-01
2.66576173e+00,-2.99051846e-01,9.28070669e-01,3.27102863e-01,4.24382667e-01,5.46051351e-01,-3.83822920e-01,7.20548463e-02,6.89835883e-01,-7.24416060e-01,-3.27662918e-02,1.52733075e-01,-4.32993437e-02
2.45301909e+00,3.39275013e-01,1.10838913e+00,6.05633587e-02,3.86129518e-01,1.35414967e-02,-2.83139058e-01,1.63205069e-01,3.42628884e-01,-6.09703039e-01,1.05771952e-01,1.52514622e-01,2.23433387e-02
2.37070762e+00,4.59617034e-01,1.52310114e+00,2.38383002e-01,1.34072107e+00,-2.05910442e-01,-4.90618271e-02,4.14553068e-01,3.42783134e-01,-5.79287585e-01,-1.43497182e-01,6.84210840e-02,1.44004781e-01
2.50955927e+00,1.00183576e-01,1.60011954e+00,4.61206231e-01,1.21268308e+00,2.75262572e-02,-1.64268855e-01,9.57532570e-02,3.05155660e-01,-2.23053879e-01,-1.48268613e-01,-1.92707271e-01,-1.51639322e-02
2.95547615e+00,-1.68961120e-01,1.51454032e+00,4.40314730e-01,4.34360197e-01,2.02698135e-01,-7.14376468e-01,4.98025097e-01,3.14856144e-01,-3.06669522e-01,3.32183380e-01,-3.72441642e-01,-8.87758107e-02
1.94889986e+00,4.77049239e-01,1.39101558e+00,3.81453670e-01,6.65666879e-01,1.48822766e-01,1.46467516e-01,-2.17711704e-01,5.07315157e-01,-5.80289949e-02,2.82564880e-01,-7.36970462e-02,-8.31595944e-02
6.93502775e-01,2.83806928e-01,1.35824441e+00,1.46119099e-01,6.30229739e-01,1.20966449e-01,4.98313372e-01,2.12323468e-02,4.75908062e-01,-9.20605738e-03,1.93482719e-01,1.31164757e-01,1.79885612e-01
1.12034794e+00,2.59500475e-01,9.65655227e-01,2.85352532e-01,9.75075482e-01,3.02382963e-01,2.12662356e-01,-9.51781665e-02,4.05402547e-01,4.55470440e-01,3.44373113e-01,3.12875274e-01,-9.40639160e-02
1.35627711e+00,3.28274616e-01,1.33327264e+00,5.51382796e-02,6.72354313e-01,2.36189482e-01,1.02770270e-01,4.61173319e-01,3.17190679e-01,1.00803855e-01,1.79174557e-01,1.59549256e-01,-6.54393489e-01
1.86826747e+00,2.47629265e-01,1.18261161e+00,1.42464509e-01,7.97122649e-01,2.90315847e-01,-5.74277151e-01,-6.46971991e-02,1.15354700e+00,-1.10401990e-01,1.67054459e-01,1.81250810e-01,-2.07414491e-01
2.07306407e+00,7.73224661e-02,1.25525575e+00,1.29010805e-01,2.78929557e-01,3.78148465e-01,-9.07306123e-01,6.02546137e-02,7.49426824e-01,1.69597562e-01,7.95625649e-02,2.56289815e-01,-1.57841638e-01
2.17011483e+00,-3.19579210e-01,8.47690364e-01,-6.51919538e-02,3.35106289e-01,-3.22171476e-02,-7.77522678e-01,2.25736161e-01,1.05642578e+00,2.02484340e-02,1.52146766e-01,3.78406826e-01,2.90289355e-01
1.73766625e+00,-1.12527824e-01,6.82532886e-01,2.35672749e-01,5.50007918e-01,2.60188248e-01,-7.81445174e-01,8.87289205e-03,7.15155418e-01,1.01345055e-01,1.28398844e-01,1.80459846e-01,-9.03215623e-02
2.05156097e+00,2.55690140e-01,9.31281931e-01,4.82858910e-01,6.55117787e-01,4.78070300e-01,-5.57079594e-01,-1.66731977e-01,6.05111059e-01,-1.56090826e-01,2.30508401e-02,1.78539286e-01,1.23115648e-01
2.04475487e+00,-1.64254551e-01,8.47835987e-01,2.95069959e-01,6.26069090e-01,-9.32058189e-02,-9.37678863e-01,-2.46872744e-01,1.07639234e+00,1.53491654e-01,2.80355832e-01,4.06378847e-01,1.47409292e-01
2.58341845e+00,3.10681169e-01,8.10446618e-01,1.02823976e-02,3.13941616e-01,-8.43136154e-02,-1.15943494e+00,-1.90859377e-01,9.88479747e-01,-2.30241534e-01,2.55322653e-04,1.35722290e-01,-2.09940726e-01
2.24750937e+00,5.92421486e-01,9.46730090e-01,-2.35423168e-02,5.32003251e-01,5.96194149e-01,-7.67744806e-01,-4.26330931e-02,7.67058161e-01,-5.02088499e-01,1.11245799e-01,1.54252992e-01,-3.96336321e-01
2.08333394e+00,3.56929475e-01,1.01407173e+00,7.71682299e-02,4.74511928e-01,3.41384692e-01,-9.93342674e-01,2.11504911e-01,8.27687669e-01,1.17930000e-01,-3.74611072e-02,2.62375389e-01,3.77619961e-01
